iso3,country,hdicode,region,hdi_rank_2023,year,hdi,norm_hdi
HRV,Croatia,Very High,Developed,41.0,2013,0.846,1.0368585478643086
CZE,Czech Republic,Very High,Developed,29.0,2013,0.892,1.3145025150707037
CIV,Ivory Coast,Medium,SSA,157.0,2013,0.487,-1.129971544029078
DNK,Denmark,Very High,Developed,4.0,2013,0.941,1.6102536975296893
ECU,Ecuador,High,LAC,88.0,2013,0.755,0.48760635186904916
EGY,Egypt,High,AS,100.0,2013,0.695,0.1254620468172293
FRA,France,Very High,Developed,26.0,2013,0.896,1.3386454687408251
DEU,Germany,Very High,Developed,5.0,2013,0.945,1.6343966511998107
GHA,Ghana,Medium,SSA,143.0,2013,0.582,-0.5565763943636974
GRC,Greece,Very High,Developed,34.0,2013,0.879,1.2360379156428094
HND,Honduras,Medium,LAC,139.0,2013,0.601,-0.4418973644306211
ISL,Iceland,Very High,Developed,1.0,2013,0.95,1.6645753432874624
IRN,Iran,High,SA,75.0,2013,0.794,0.723000150152732
IRL,Republic of Ireland,Very High,Developed,11.0,2013,0.915,1.4533244986739013
ITA,Italy,Very High,Developed,29.0,2013,0.887,1.2843238229830523
JAM,Jamaica,High,LAC,117.0,2013,0.711,0.2220338614977146
JPN,Japan,Very High,Developed,23.0,2013,0.912,1.4352172834213104
PRK,North Korea,Other Countries or Territories,EAP,,2013,0.68084,0.039995990825000195
KOR,South Korea,Very High,Developed,20.0,2013,0.905,1.392967114498598
MEX,Mexico,High,LAC,81.0,2013,0.765,0.5479637360443524
MAR,Morocco,High,AS,120.0,2013,0.639,-0.21253930456446854
NLD,Netherlands,Very High,Developed,8.0,2013,0.937,1.5861107438595687
NZL,New Zealand,Very High,Developed,17.0,2013,0.933,1.5619677901894473
NGA,Nigeria,Medium,SSA,164.0,2013,0.517,-0.9488993915031683
NOR,Norway,Very High,Developed,2.0,2013,0.953,1.6826825585400533
PAN,Panama,Very High,LAC,59.0,2013,0.799,0.7531788422403837
PRY,Paraguay,High,LAC,99.0,2013,0.73,0.33671289143079086
PER,Peru,High,LAC,79.0,2013,0.757,0.4996778287041098
POL,Poland,Very High,Developed,35.0,2013,0.873,1.1998234851376275
PRT,Portugal,Very High,Developed,40.0,2013,0.849,1.0549657631168996
QAT,Qatar,Very High,AS,43.0,2013,0.859,1.115323147292203
ROU,Romania,Very High,Developed,55.0,2013,0.821,0.8859650874260503
RUS,Russia,Very High,Developed,64.0,2013,0.83,0.9402867331838233
SAU,Saudi Arabia,Very High,AS,37.0,2013,0.827,0.9221795179312323
SEN,Senegal,Low,SSA,169.0,2013,0.504,-1.0273639909310626
SRB,Serbia,Very High,ECA,62.0,2013,0.792,0.7109286733176714
SVK,Slovakia,Very High,Developed,44.0,2013,0.858,1.1092874088746725
SVN,Slovenia,Very High,Developed,21.0,2013,0.907,1.4050385913336587
ZAF,South Africa,High,SSA,106.0,2013,0.705,0.18581943099253262
ESP,Spain,Very High,Developed,28.0,2013,0.886,1.2782880845655218
SWE,Sweden,Very High,Developed,5.0,2013,0.94,1.604217959112159
CHE,Switzerland,Very High,Developed,2.0,2013,0.952,1.676646820122523
TGO,Togo,Medium,SSA,161.0,2013,0.507,-1.0092567756784716
TTO,Trinidad and Tobago,Very High,LAC,72.0,2013,0.802,0.7712860574929747
TUN,Tunisia,High,AS,105.0,2013,0.722,0.28842698409054823
TUR,Turkey,Very High,ECA,51.0,2013,0.802,0.7712860574929747
UKR,Ukraine,High,ECA,87.0,2013,0.789,0.6928214580650804
USA,United States,Very High,Developed,17.0,2013,0.925,1.5136818828492047
URY,Uruguay,Very High,LAC,48.0,2013,0.812,0.831643441668278
DZA,Algeria,High,AS,96.0,2014,0.732,0.3487843682658515
AGO,Angola,Medium,SSA,148.0,2014,0.577,-0.5867550864513491
ARG,Argentina,Very High,LAC,47.0,2014,0.855,1.0911801936220815
AUS,Australia,Very High,Developed,7.0,2014,0.937,1.5861107438595687
AUT,Austria,Very High,Developed,22.0,2014,0.919,1.4774674523440228
BEL,Belgium,Very High,Developed,10.0,2014,0.93,1.5438605749368564
BOL,Bolivia,High,LAC,108.0,2014,0.701,0.16167647732241128
BIH,Bosnia and Herzegovina,Very High,ECA,74.0,2014,0.765,0.5479637360443524
BRA,Brazil,High,LAC,84.0,2014,0.765,0.5479637360443524
BGR,Bulgaria,Very High,Developed,55.0,2014,0.819,0.8738936105909897
CMR,Cameroon,Medium,SSA,155.0,2014,0.566,-0.6531482090441827
CAN,Canada,Very High,Developed,16.0,2014,0.932,1.555932051771917
CHL,Chile,Very High,LAC,45.0,2014,0.849,1.0549657631168996
CHN,China,High,EAP,78.0,2014,0.742,0.40914175244115486
COL,Colombia,High,LAC,83.0,2014,0.763,0.5358922592092918
CRI,Costa Rica,Very High,LAC,62.0,2014,0.802,0.7712860574929747
HRV,Croatia,Very High,Developed,41.0,2014,0.848,1.0489300246993694
CZE,Czech Republic,Very High,Developed,29.0,2014,0.898,1.3507169455758858
CIV,Ivory Coast,Medium,SSA,157.0,2014,0.511,-0.9851138220083502
DNK,Denmark,Very High,Developed,4.0,2014,0.939,1.5981822206946288
ECU,Ecuador,High,LAC,88.0,2014,0.76,0.5177850439567008
EGY,Egypt,High,AS,100.0,2014,0.699,0.14960500048735062
FRA,France,Very High,Developed,26.0,2014,0.9,1.3627884224109466
DEU,Germany,Very High,Developed,5.0,2014,0.949,1.658539604869932
GHA,Ghana,Medium,SSA,143.0,2014,0.58,-0.568647871198758
GRC,Greece,Very High,Developed,34.0,2014,0.886,1.2782880845655218
HND,Honduras,Medium,LAC,139.0,2014,0.604,-0.42379014917803015
ISL,Iceland,Very High,Developed,1.0,2014,0.954,1.6887182969575836
IRN,Iran,High,SA,75.0,2014,0.795,0.7290358885702624
IRL,Republic of Ireland,Very High,Developed,11.0,2014,0.921,1.4895389291790835
ITA,Italy,Very High,Developed,29.0,2014,0.89,1.3024310382356432
JAM,Jamaica,High,LAC,117.0,2014,0.712,0.22806959991524492
JPN,Japan,Very High,Developed,23.0,2014,0.914,1.447288760256371
PRK,North Korea,Other Countries or Territories,EAP,,2014,0.6858799999999999,0.07041611244935263
KOR,South Korea,Very High,Developed,20.0,2014,0.91,1.4231458065862497
MEX,Mexico,High,LAC,81.0,2014,0.769,0.5721066897144738
MAR,Morocco,High,AS,120.0,2014,0.648,-0.15821765880669558
NLD,Netherlands,Very High,Developed,8.0,2014,0.939,1.5981822206946288
NZL,New Zealand,Very High,Developed,17.0,2014,0.932,1.555932051771917
NGA,Nigeria,Medium,SSA,164.0,2014,0.524,-0.9066492225804559
NOR,Norway,Very High,Developed,2.0,2014,0.956,1.7007897737926443
PAN,Panama,Very High,LAC,59.0,2014,0.798,0.7471431038228534
PRY,Paraguay,High,LAC,99.0,2014,0.733,0.3548201066833819
PER,Peru,High,LAC,79.0,2014,0.763,0.5358922592092918
POL,Poland,Very High,Developed,35.0,2014,0.873,1.1998234851376275
PRT,Portugal,Very High,Developed,40.0,2014,0.854,1.0851444552045513
QAT,Qatar,Very High,AS,43.0,2014,0.857,1.1032516704571422
ROU,Romania,Very High,Developed,55.0,2014,0.82,0.8799293490085199
RUS,Russia,Very High,Developed,64.0,2014,0.831,0.9463224716013536
SAU,Saudi Arabia,Very High,AS,37.0,2014,0.841,1.006679855776657
SEN,Senegal,Low,SSA,169.0,2014,0.508,-1.0032210372609411
SRB,Serbia,Very High,ECA,62.0,2014,0.795,0.7290358885702624
SVK,Slovakia,Very High,Developed,44.0,2014,0.859,1.115323147292203
SVN,Slovenia,Very High,Developed,21.0,2014,0.907,1.4050385913336587
ZAF,South Africa,High,SSA,106.0,2014,0.713,0.23410533833277525
ESP,Spain,Very High,Developed,28.0,2014,0.89,1.3024310382356432
SWE,Sweden,Very High,Developed,5.0,2014,0.943,1.62232517436475
CHE,Switzerland,Very High,Developed,2.0,2014,0.956,1.7007897737926443
TGO,Togo,Medium,SSA,161.0,2014,0.514,-0.9670066067557592
TTO,Trinidad and Tobago,Very High,LAC,72.0,2014,0.805,0.7893932727455657
TUN,Tunisia,High,AS,105.0,2014,0.725,0.30653419934313925
TUR,Turkey,Very High,ECA,51.0,2014,0.813,0.8376791800858077
UKR,Ukraine,High,ECA,87.0,2014,0.788,0.6867857196475501
USA,United States,Very High,Developed,17.0,2014,0.926,1.5197176212667352
URY,Uruguay,Very High,LAC,48.0,2014,0.816,0.8557863953383986
DZA,Algeria,High,AS,96.0,2015,0.737,0.3789630603535032
AGO,Angola,Medium,SSA,148.0,2015,0.603,-0.42982588759556045
ARG,Argentina,Very High,LAC,47.0,2015,0.859,1.115323147292203
AUS,Australia,Very High,Developed,7.0,2015,0.938,1.5921464822770983
AUT,Austria,Very High,Developed,22.0,2015,0.919,1.4774674523440228
BEL,Belgium,Very High,Developed,10.0,2015,0.933,1.5619677901894473
BOL,Bolivia,High,LAC,108.0,2015,0.704,0.1797836925750023
BIH,Bosnia and Herzegovina,Very High,ECA,74.0,2015,0.769,0.5721066897144738
BRA,Brazil,High,LAC,84.0,2015,0.764,0.5419279976268221
BGR,Bulgaria,Very High,Developed,55.0,2015,0.824,0.9040723026786414
CMR,Cameroon,Medium,SSA,155.0,2015,0.575,-0.5988265632864097
CAN,Canada,Very High,Developed,16.0,2015,0.932,1.555932051771917
CHL,Chile,Very High,LAC,45.0,2015,0.855,1.0911801936220815
CHN,China,High,EAP,78.0,2015,0.75,0.4574276597813975
COL,Colombia,High,LAC,83.0,2015,0.767,0.5600352128794132
CRI,Costa Rica,Very High,LAC,62.0,2015,0.803,0.777321795910505
HRV,Croatia,Very High,Developed,41.0,2015,0.852,1.0730729783694906
CZE,Czech Republic,Very High,Developed,29.0,2015,0.9,1.3627884224109466
CIV,Ivory Coast,Medium,SSA,157.0,2015,0.519,-0.9368279146681076
DNK,Denmark,Very High,Developed,4.0,2015,0.943,1.62232517436475
ECU,Ecuador,High,LAC,88.0,2015,0.764,0.5419279976268221
EGY,Egypt,High,AS,100.0,2015,0.706,0.19185516941006295
FRA,France,Very High,Developed,26.0,2015,0.901,1.3688241608284768
DEU,Germany,Very High,Developed,5.0,2015,0.948,1.6525038664524017
GHA,Ghana,Medium,SSA,143.0,2015,0.588,-0.5203619638585154
GRC,Greece,Very High,Developed,34.0,2015,0.888,1.2903595614005825
HND,Honduras,Medium,LAC,139.0,2015,0.61,-0.3875757186728481
ISL,Iceland,Very High,Developed,1.0,2015,0.956,1.7007897737926443
IRN,Iran,High,SA,75.0,2015,0.788,0.6867857196475501
IRL,Republic of Ireland,Very High,Developed,11.0,2015,0.931,1.5498963133543866
ITA,Italy,Very High,Developed,29.0,2015,0.889,1.2963952998181127
JAM,Jamaica,High,LAC,117.0,2015,0.713,0.23410533833277525
JPN,Japan,Very High,Developed,23.0,2015,0.917,1.465395975508962
PRK,North Korea,Other Countries or Territories,EAP,,2015,0.6901999999999999,0.09649050241308359
KOR,South Korea,Very High,Developed,20.0,2015,0.914,1.447288760256371
MEX,Mexico,High,LAC,81.0,2015,0.773,0.5962496433845951
MAR,Morocco,High,AS,120.0,2015,0.659,-0.09182453621386194
NLD,Netherlands,Very High,Developed,8.0,2015,0.94,1.604217959112159
NZL,New Zealand,Very High,Developed,17.0,2015,0.934,1.5680035286069778
NGA,Nigeria,Medium,SSA,164.0,2015,0.53,-0.870434792075274
NOR,Norway,Very High,Developed,2.0,2015,0.959,1.7188969890452352
PAN,Panama,Very High,LAC,59.0,2015,0.803,0.777321795910505
PRY,Paraguay,High,LAC,99.0,2015,0.737,0.3789630603535032
PER,Peru,High,LAC,79.0,2015,0.768,0.5660709512969434
POL,Poland,Very High,Developed,35.0,2015,0.879,1.2360379156428094
PRT,Portugal,Very High,Developed,40.0,2015,0.857,1.1032516704571422
QAT,Qatar,Very High,AS,43.0,2015,0.86,1.1213588857097332
ROU,Romania,Very High,Developed,55.0,2015,0.823,0.898036564261111
RUS,Russia,Very High,Developed,64.0,2015,0.833,0.9583939484364142
SAU,Saudi Arabia,Very High,AS,37.0,2015,0.851,1.0670372399519603
SEN,Senegal,Low,SSA,169.0,2015,0.509,-0.9971852988434109
SRB,Serbia,Very High,ECA,62.0,2015,0.802,0.7712860574929747
SVK,Slovakia,Very High,Developed,44.0,2015,0.861,1.1273946241272637
SVN,Slovenia,Very High,Developed,21.0,2015,0.909,1.4171100681687194
ZAF,South Africa,High,SSA,106.0,2015,0.722,0.28842698409054823
ESP,Spain,Very High,Developed,28.0,2015,0.895,1.3326097303232949
SWE,Sweden,Very High,Developed,5.0,2015,0.945,1.6343966511998107
CHE,Switzerland,Very High,Developed,2.0,2015,0.957,1.7068255122101745
TGO,Togo,Medium,SSA,161.0,2015,0.523,-0.9126849609979862
TTO,Trinidad and Tobago,Very High,LAC,72.0,2015,0.808,0.8075004879981567
TUN,Tunisia,High,AS,105.0,2015,0.728,0.3246414145957302
TUR,Turkey,Very High,ECA,51.0,2015,0.821,0.8859650874260503
UKR,Ukraine,High,ECA,87.0,2015,0.778,0.6264283354722467
USA,United States,Very High,Developed,17.0,2015,0.928,1.5317890981017956
URY,Uruguay,Very High,LAC,48.0,2015,0.818,0.8678578721734593
DZA,Algeria,High,AS,96.0,2016,0.743,0.41517749085868516
AGO,Angola,Medium,SSA,148.0,2016,0.609,-0.3936114570903785
ARG,Argentina,Very High,LAC,47.0,2016,0.857,1.1032516704571422
AUS,Australia,Very High,Developed,7.0,2016,0.939,1.5981822206946288
AUT,Austria,Very High,Developed,22.0,2016,0.921,1.4895389291790835
BEL,Belgium,Very High,Developed,10.0,2016,0.936,1.5800750054420383
BOL,Bolivia,High,LAC,108.0,2016,0.714,0.24014107675030558
BIH,Bosnia and Herzegovina,Very High,ECA,74.0,2016,0.776,0.6143568586371861
BRA,Brazil,High,LAC,84.0,2016,0.765,0.5479637360443524
BGR,Bulgaria,Very High,Developed,55.0,2016,0.827,0.9221795179312323
CMR,Cameroon,Medium,SSA,155.0,2016,0.579,-0.5746836096162884
CAN,Canada,Very High,Developed,16.0,2016,0.933,1.5619677901894473
CHL,Chile,Very High,LAC,45.0,2016,0.859,1.115323147292203
CHN,China,High,EAP,78.0,2016,0.758,0.5057135671216402
COL,Colombia,High,LAC,83.0,2016,0.772,0.5902139049670648
CRI,Costa Rica,Very High,LAC,62.0,2016,0.805,0.7893932727455657
HRV,Croatia,Very High,Developed,41.0,2016,0.856,1.097215932039612
CZE,Czech Republic,Very High,Developed,29.0,2016,0.902,1.374859899246007
CIV,Ivory Coast,Medium,SSA,157.0,2016,0.53,-0.870434792075274
DNK,Denmark,Very High,Developed,4.0,2016,0.951,1.6706110817049926
ECU,Ecuador,High,LAC,88.0,2016,0.761,0.5238207823742311
EGY,Egypt,High,AS,100.0,2016,0.713,0.23410533833277525
FRA,France,Very High,Developed,26.0,2016,0.905,1.392967114498598
DEU,Germany,Very High,Developed,5.0,2016,0.949,1.658539604869932
GHA,Ghana,Medium,SSA,143.0,2016,0.59,-0.5082904870234548
GRC,Greece,Very High,Developed,34.0,2016,0.884,1.266216607730461
HND,Honduras,Medium,LAC,139.0,2016,0.616,-0.35136128816766615
ISL,Iceland,Very High,Developed,1.0,2016,0.959,1.7188969890452352
IRN,Iran,High,SA,75.0,2016,0.791,0.704892934900141
IRL,Republic of Ireland,Very High,Developed,11.0,2016,0.936,1.5800750054420383
ITA,Italy,Very High,Developed,29.0,2016,0.894,1.3265739919057644
JAM,Jamaica,High,LAC,117.0,2016,0.714,0.24014107675030558
JPN,Japan,Very High,Developed,23.0,2016,0.918,1.4714317139264923
PRK,North Korea,Other Countries or Territories,EAP,,2016,0.6941200000000001,0.12015059700980334
KOR,South Korea,Very High,Developed,20.0,2016,0.918,1.4714317139264923
MEX,Mexico,High,LAC,81.0,2016,0.778,0.6264283354722467
MAR,Morocco,High,AS,120.0,2016,0.665,-0.05561010570867995
NLD,Netherlands,Very High,Developed,8.0,2016,0.941,1.6102536975296893
NZL,New Zealand,Very High,Developed,17.0,2016,0.938,1.5921464822770983
NGA,Nigeria,Medium,SSA,164.0,2016,0.532,-0.8583633152402133
NOR,Norway,Very High,Developed,2.0,2016,0.962,1.7370042042978262
PAN,Panama,Very High,LAC,59.0,2016,0.81,0.8195719648332174
PRY,Paraguay,High,LAC,99.0,2016,0.737,0.3789630603535032
PER,Peru,High,LAC,79.0,2016,0.775,0.6083211202196558
POL,Poland,Very High,Developed,35.0,2016,0.884,1.266216607730461
PRT,Portugal,Very High,Developed,40.0,2016,0.859,1.115323147292203
QAT,Qatar,Very High,AS,43.0,2016,0.861,1.1273946241272637
ROU,Romania,Very High,Developed,55.0,2016,0.823,0.898036564261111
RUS,Russia,Very High,Developed,64.0,2016,0.835,0.970465425271475
SAU,Saudi Arabia,Very High,AS,37.0,2016,0.86,1.1213588857097332
SEN,Senegal,Low,SSA,169.0,2016,0.516,-0.9549351299206986
SRB,Serbia,Very High,ECA,62.0,2016,0.806,0.7954290111630961
SVK,Slovakia,Very High,Developed,44.0,2016,0.864,1.1455018393798546
SVN,Slovenia,Very High,Developed,21.0,2016,0.914,1.447288760256371
ZAF,South Africa,High,SSA,106.0,2016,0.722,0.28842698409054823
ESP,Spain,Very High,Developed,28.0,2016,0.9,1.3627884224109466
SWE,Sweden,Very High,Developed,5.0,2016,0.947,1.6464681280348714
CHE,Switzerland,Very High,Developed,2.0,2016,0.959,1.7188969890452352
TGO,Togo,Medium,SSA,161.0,2016,0.528,-0.8825062689103346
TTO,Trinidad and Tobago,Very High,LAC,72.0,2016,0.806,0.7954290111630961
TUN,Tunisia,High,AS,105.0,2016,0.733,0.3548201066833819
TUR,Turkey,Very High,ECA,51.0,2016,0.826,0.916143779513702
UKR,Ukraine,High,ECA,87.0,2016,0.78,0.6384998123073075
USA,United States,Very High,Developed,17.0,2016,0.929,1.537824836519326
URY,Uruguay,Very High,LAC,48.0,2016,0.821,0.8859650874260503
DZA,Algeria,High,AS,96.0,2017,0.746,0.4332847061112762
AGO,Angola,Medium,SSA,148.0,2017,0.61,-0.3875757186728481
ARG,Argentina,Very High,LAC,47.0,2017,0.861,1.1273946241272637
AUS,Australia,Very High,Developed,7.0,2017,0.94,1.604217959112159
AUT,Austria,Very High,Developed,22.0,2017,0.922,1.4955746675966137
BEL,Belgium,Very High,Developed,10.0,2017,0.94,1.604217959112159
BOL,Bolivia,High,LAC,108.0,2017,0.715,0.24617681516783593
BIH,Bosnia and Herzegovina,Very High,ECA,74.0,2017,0.78,0.6384998123073075
BRA,Brazil,High,LAC,84.0,2017,0.77,0.5781424281320041
BGR,Bulgaria,Very High,Developed,55.0,2017,0.829,0.9342509947662929
CMR,Cameroon,Medium,SSA,155.0,2017,0.581,-0.5626121327812278
CAN,Canada,Very High,Developed,16.0,2017,0.935,1.574039267024508
CHL,Chile,Very High,LAC,45.0,2017,0.862,1.133430362544794
CHN,China,High,EAP,78.0,2017,0.765,0.5479637360443524
COL,Colombia,High,LAC,83.0,2017,0.774,0.6022853818021254
CRI,Costa Rica,Very High,LAC,62.0,2017,0.809,0.813536226415687
HRV,Croatia,Very High,Developed,41.0,2017,0.862,1.133430362544794
CZE,Czech Republic,Very High,Developed,29.0,2017,0.904,1.3869313760810678
CIV,Ivory Coast,Medium,SSA,157.0,2017,0.539,-0.816113146317501
DNK,Denmark,Very High,Developed,4.0,2017,0.951,1.6706110817049926
ECU,Ecuador,High,LAC,88.0,2017,0.764,0.5419279976268221
EGY,Egypt,High,AS,100.0,2017,0.72,0.2763555072554876
FRA,France,Very High,Developed,26.0,2017,0.908,1.4110743297511892
DEU,Germany,Very High,Developed,5.0,2017,0.951,1.6706110817049926
GHA,Ghana,Medium,SSA,143.0,2017,0.594,-0.48414753335333344
GRC,Greece,Very High,Developed,34.0,2017,0.887,1.2843238229830523
HND,Honduras,Medium,LAC,139.0,2017,0.618,-0.3392898113326055
ISL,Iceland,Very High,Developed,1.0,2017,0.962,1.7370042042978262
IRN,Iran,High,SA,75.0,2017,0.793,0.7169644117352018
IRL,Republic of Ireland,Very High,Developed,11.0,2017,0.941,1.6102536975296893
ITA,Italy,Very High,Developed,29.0,2017,0.897,1.3446812071583554
JAM,Jamaica,High,LAC,117.0,2017,0.715,0.24617681516783593
JPN,Japan,Very High,Developed,23.0,2017,0.92,1.483503190761553
PRK,North Korea,Other Countries or Territories,EAP,,2017,0.6978399999999999,0.14260354392301514
KOR,South Korea,Very High,Developed,20.0,2017,0.922,1.4955746675966137
MEX,Mexico,High,LAC,81.0,2017,0.781,0.6445355507248377
MAR,Morocco,High,AS,120.0,2017,0.674,-0.0012884599509069726
NLD,Netherlands,Very High,Developed,8.0,2017,0.945,1.6343966511998107
NZL,New Zealand,Very High,Developed,17.0,2017,0.936,1.5800750054420383
NGA,Nigeria,Medium,SSA,164.0,2017,0.534,-0.8462918384051527
NOR,Norway,Very High,Developed,2.0,2017,0.965,1.7551114195504174
PAN,Panama,Very High,LAC,59.0,2017,0.815,0.8497506569208684
PRY,Paraguay,High,LAC,99.0,2017,0.74,0.3970702756060942
PER,Peru,High,LAC,79.0,2017,0.775,0.6083211202196558
POL,Poland,Very High,Developed,35.0,2017,0.882,1.2541451308954006
PRT,Portugal,Very High,Developed,40.0,2017,0.864,1.1455018393798546
QAT,Qatar,Very High,AS,43.0,2017,0.87,1.1817162698850365
ROU,Romania,Very High,Developed,55.0,2017,0.828,0.9282152563487627
RUS,Russia,Very High,Developed,64.0,2017,0.838,0.9885726405240659
SAU,Saudi Arabia,Very High,AS,37.0,2017,0.869,1.1756805314675063
SEN,Senegal,Low,SSA,169.0,2017,0.517,-0.9488993915031683
SRB,Serbia,Very High,ECA,62.0,2017,0.808,0.8075004879981567
SVK,Slovakia,Very High,Developed,44.0,2017,0.865,1.1515375777973849
SVN,Slovenia,Very High,Developed,21.0,2017,0.918,1.4714317139264923
ZAF,South Africa,High,SSA,106.0,2017,0.726,0.31256993776066955
ESP,Spain,Very High,Developed,28.0,2017,0.902,1.374859899246007
SWE,Sweden,Very High,Developed,5.0,2017,0.949,1.658539604869932
CHE,Switzerland,Very High,Developed,2.0,2017,0.96,1.7249327274627657
TGO,Togo,Medium,SSA,161.0,2017,0.534,-0.8462918384051527
TTO,Trinidad and Tobago,Very High,LAC,72.0,2017,0.806,0.7954290111630961
TUN,Tunisia,High,AS,105.0,2017,0.737,0.3789630603535032
TUR,Turkey,Very High,ECA,51.0,2017,0.833,0.9583939484364142
UKR,Ukraine,High,ECA,87.0,2017,0.785,0.6686785043949591
USA,United States,Very High,Developed,17.0,2017,0.931,1.5498963133543866
URY,Uruguay,Very High,LAC,48.0,2017,0.827,0.9221795179312323
DZA,Algeria,High,AS,96.0,2018,0.749,0.4513919213638672
AGO,Angola,Medium,SSA,148.0,2018,0.611,-0.3815399802553178
ARG,Argentina,Very High,LAC,47.0,2018,0.861,1.1273946241272637
AUS,Australia,Very High,Developed,7.0,2018,0.945,1.6343966511998107
AUT,Austria,Very High,Developed,22.0,2018,0.925,1.5136818828492047
BEL,Belgium,Very High,Developed,10.0,2018,0.942,1.6162894359472197
BOL,Bolivia,High,LAC,108.0,2018,0.722,0.28842698409054823
BIH,Bosnia and Herzegovina,Very High,ECA,74.0,2018,0.785,0.6686785043949591
BRA,Brazil,High,LAC,84.0,2018,0.774,0.6022853818021254
BGR,Bulgaria,Very High,Developed,55.0,2018,0.832,0.952358210018884
CMR,Cameroon,Medium,SSA,155.0,2018,0.582,-0.5565763943636974
CAN,Canada,Very High,Developed,16.0,2018,0.935,1.574039267024508
CHL,Chile,Very High,LAC,45.0,2018,0.866,1.157573316214915
CHN,China,High,EAP,78.0,2018,0.774,0.6022853818021254
COL,Colombia,High,LAC,83.0,2018,0.775,0.6083211202196558
CRI,Costa Rica,Very High,LAC,62.0,2018,0.813,0.8376791800858077
HRV,Croatia,Very High,Developed,41.0,2018,0.867,1.1636090546324456
CZE,Czech Republic,Very High,Developed,29.0,2018,0.901,1.3688241608284768
CIV,Ivory Coast,Medium,SSA,157.0,2018,0.545,-0.779898715812319
DNK,Denmark,Very High,Developed,4.0,2018,0.95,1.6645753432874624
ECU,Ecuador,High,LAC,88.0,2018,0.767,0.5600352128794132
EGY,Egypt,High,AS,100.0,2018,0.728,0.3246414145957302
FRA,France,Very High,Developed,26.0,2018,0.911,1.4291815450037801
DEU,Germany,Very High,Developed,5.0,2018,0.952,1.676646820122523
GHA,Ghana,Medium,SSA,143.0,2018,0.6,-0.44793310284815147
GRC,Greece,Very High,Developed,34.0,2018,0.893,1.3205382534882342
HND,Honduras,Medium,LAC,139.0,2018,0.619,-0.33325407291507514
ISL,Iceland,Very High,Developed,1.0,2018,0.966,1.7611471579679476
IRN,Iran,High,SA,75.0,2018,0.79,0.6988571964826107
IRL,Republic of Ireland,Very High,Developed,11.0,2018,0.944,1.6283609127822802
ITA,Italy,Very High,Developed,29.0,2018,0.902,1.374859899246007
JAM,Jamaica,High,LAC,117.0,2018,0.715,0.24617681516783593
JPN,Japan,Very High,Developed,23.0,2018,0.921,1.4895389291790835
PRK,North Korea,Other Countries or Territories,EAP,,2018,0.7017599999999998,0.16626363851973355
KOR,South Korea,Very High,Developed,20.0,2018,0.924,1.5076461444316744
MEX,Mexico,High,LAC,81.0,2018,0.785,0.6686785043949591
MAR,Morocco,High,AS,120.0,2018,0.68,0.034925970554275015
NLD,Netherlands,Very High,Developed,8.0,2018,0.947,1.6464681280348714
NZL,New Zealand,Very High,Developed,17.0,2018,0.938,1.5921464822770983
NGA,Nigeria,Medium,SSA,164.0,2018,0.537,-0.8281846231525616
NOR,Norway,Very High,Developed,2.0,2018,0.966,1.7611471579679476
PAN,Panama,Very High,LAC,59.0,2018,0.82,0.8799293490085199
PRY,Paraguay,High,LAC,99.0,2018,0.744,0.4212132292762155
PER,Peru,High,LAC,79.0,2018,0.78,0.6384998123073075
POL,Poland,Very High,Developed,35.0,2018,0.884,1.266216607730461
PRT,Portugal,Very High,Developed,40.0,2018,0.866,1.157573316214915
QAT,Qatar,Very High,AS,43.0,2018,0.876,1.2179307003902184
ROU,Romania,Very High,Developed,55.0,2018,0.833,0.9583939484364142
RUS,Russia,Very High,Developed,64.0,2018,0.845,1.0308228094467782
SAU,Saudi Arabia,Very High,AS,37.0,2018,0.875,1.2118949619726882
SEN,Senegal,Low,SSA,169.0,2018,0.522,-0.9187206994155166
SRB,Serbia,Very High,ECA,62.0,2018,0.814,0.843714918503338
SVK,Slovakia,Very High,Developed,44.0,2018,0.868,1.1696447930499758
SVN,Slovenia,Very High,Developed,21.0,2018,0.922,1.4955746675966137
ZAF,South Africa,High,SSA,106.0,2018,0.732,0.3487843682658515
ESP,Spain,Very High,Developed,28.0,2018,0.905,1.392967114498598
SWE,Sweden,Very High,Developed,5.0,2018,0.95,1.6645753432874624
CHE,Switzerland,Very High,Developed,2.0,2018,0.962,1.7370042042978262
TGO,Togo,Medium,SSA,161.0,2018,0.542,-0.7980059310649099
TTO,Trinidad and Tobago,Very High,LAC,72.0,2018,0.803,0.777321795910505
TUN,Tunisia,High,AS,105.0,2018,0.742,0.40914175244115486
TUR,Turkey,Very High,ECA,51.0,2018,0.838,0.9885726405240659
UKR,Ukraine,High,ECA,87.0,2018,0.784,0.6626427659774288
USA,United States,Very High,Developed,17.0,2018,0.934,1.5680035286069778
URY,Uruguay,Very High,LAC,48.0,2018,0.826,0.916143779513702
DZA,Algeria,High,AS,96.0,2019,0.753,0.4755348750339885
AGO,Angola,Medium,SSA,148.0,2019,0.611,-0.3815399802553178
ARG,Argentina,Very High,LAC,47.0,2019,0.861,1.1273946241272637
AUS,Australia,Very High,Developed,7.0,2019,0.947,1.6464681280348714
AUT,Austria,Very High,Developed,22.0,2019,0.928,1.5317890981017956
BEL,Belgium,Very High,Developed,10.0,2019,0.945,1.6343966511998107
