country,iso3,year,gdp_per_capita,norm_gdp_per_capita
Poland,POL,2010,12567.7317676382,0.1800565640330381
North Korea,PRK,2010,,
Portugal,PRT,2010,22551.935098809,0.7232419409965576
Paraguay,PRY,2010,4750.96273669322,-0.24521067981952788
Qatar,QAT,2010,77387.3267885308,3.7065328374201325
Romania,ROU,2010,8399.5374234284,-0.046711876173728954
Russia,RUS,2010,10674.990234375,0.07708294769749018
Saudi Arabia,SAU,2010,22028.3901426586,0.6947587506075898
Senegal,SEN,2010,1275.88357492357,-0.4342705498815459
Serbia,SRB,2010,5970.92660940072,-0.17883918135358162
Slovakia,SVK,2010,16899.448680529,0.41572136433633133
Slovenia,SVN,2010,23329.8417691156,0.765563547832601
Sweden,SWE,2010,52542.8274141037,2.3548808016451765
Togo,TGO,2010,704.987164181378,-0.46532987147087823
Trinidad and Tobago,TTO,2010,16815.424737361,0.41115008551419635
Tunisia,TUN,2010,4291.86120891575,-0.2701878590854764
Turkey,TUR,2010,10622.7020439723,0.0742382359591025
Ukraine,UKR,2010,3039.63232421875,-0.3383147187073331
Uruguay,URY,2010,12641.0576849008,0.18404582233321035
United States,USA,2010,48642.6312088213,2.1426926604658063
South Africa,ZAF,2010,7973.47195771517,-0.06989174570643807
Angola,AGO,2011,4615.91059831778,-0.25255812099835157
Argentina,ARG,2011,12704.2831819684,0.18748557253853226
Australia,AUS,2011,62605.600458306,2.90234072288382
Austria,AUT,2011,51116.8953522042,2.2773037112278463
Belgium,BEL,2011,47760.8298776546,2.0947187187711966
Bulgaria,BGR,2011,7849.58061302818,-0.07663198972332634
Bosnia and Herzegovina,BIH,2011,4982.69375768263,-0.23260347443566942
Bolivia,BOL,2011,2315.52121930607,-0.3777096058544622
Brazil,BRA,2011,13396.6243562986,0.225152033175589
Canada,CAN,2011,52223.8588398531,2.33752748265748
Switzerland,CHE,2011,90476.7589651577,4.418656570808258
Chile,CHL,2011,14487.3927832032,0.2844947207687314
China,CHN,2011,5703.76027973346,-0.19337422623184458
Ivory Coast,CIV,2011,1596.62826565998,-0.41682060220241807
Cameroon,CMR,2011,1513.96056994878,-0.4213180950887461
Colombia,COL,2011,7400.9940695669,-0.10103710674954419
Costa Rica,CRI,2011,9276.39107510528,0.0009928895977121147
Czech Republic,CZE,2011,22049.1080788682,0.6958858991257679
Germany,DEU,2011,47646.582043143,2.088503124897752
Denmark,DNK,2011,61809.737898222,2.8590422352257483
Algeria,DZA,2011,5916.31364364343,-0.18181037128311311
Ecuador,ECU,2011,5153.6916424375,-0.22330042366540365
Egypt,EGY,2011,2590.64384891965,-0.3627417026256402
Spain,ESP,2011,31824.6219134777,1.227717632829231
France,FRA,2011,43929.7840873812,1.8862926698687914
Ghana,GHA,2011,1507.43573198753,-0.4216730754963008
Greece,GRC,2011,25504.7866510124,0.8838902902237192
Honduras,HND,2011,2073.66121088074,-0.3908678735190198
Croatia,HRV,2011,14694.9993201417,0.2957894461751105
Republic of Ireland,IRL,2011,52692.7813135606,2.3630389653665973
Iran,IRN,2011,8025.68743364356,-0.06705098996111548
Iceland,ISL,2011,47714.5922308485,2.092203183702728
Italy,ITA,2011,38432.3742820019,1.587208955484167
Jamaica,JAM,2011,5232.63644918132,-0.2190054726124161
Japan,JPN,2011,48760.0789494211,2.1490823435617066
South Korea,KOR,2011,25097.595426845,0.8617372639622168
Morocco,MAR,2011,3301.98876953125,-0.32404135307975546
Mexico,MEX,2011,10664.4944046282,0.076511927552121
Nigeria,NGA,2011,2418.41316975875,-0.3721118229328481
Netherlands,NLD,2011,54701.7728030611,2.4723370999642698
Norway,NOR,2011,101221.813476644,5.003235659566743
New Zealand,NZL,2011,38431.7766788499,1.587176443196243
Panama,PAN,2011,9662.29592216607,0.02198784161039142
Peru,PER,2011,5861.35793645245,-0.18480020788165605
Poland,POL,2011,13867.6669408192,0.2507788594081722
North Korea,PRK,2011,,
Portugal,PRT,2011,23246.5425416481,0.7610316967903209
Paraguay,PRY,2011,5805.40154543044,-0.1878444861623193
Qatar,QAT,2011,103261.506539346,5.114204097248162
Romania,ROU,2011,9560.6755277458,0.01645923703179427
Russia,RUS,2011,14305.33203125,0.27458980047617115
Saudi Arabia,SAU,2011,27126.7498747702,0.9721323538010176
Senegal,SEN,2011,1374.67591873844,-0.4288958039217301
Serbia,SRB,2011,7082.2861666075,-0.11837624405154404
Slovakia,SVK,2011,18469.4354316836,0.5011356750196094
Slovenia,SVN,2011,24940.6284841605,0.8531975592802518
Sweden,SWE,2011,60379.7748160321,2.781245839251093
Togo,TGO,2011,783.989380490906,-0.4610317970803989
Trinidad and Tobago,TTO,2011,19151.0870229722,0.5382205744643067
Tunisia,TUN,2011,4420.64772206537,-0.26318129598047696
Turkey,TUR,2011,11300.7852215681,0.11112899771723707
Ukraine,UKR,2011,3656.69799804688,-0.30474358243017596
Uruguay,URY,2011,15132.2675725587,0.31957879747786033
United States,USA,2011,50024.8812320773,2.2178932523443873
South Africa,ZAF,2011,8646.05571071635,-0.033300177276246345
Angola,AGO,2012,5086.02740086376,-0.22698166145144072
Argentina,ARG,2012,12949.717486654,0.20083829792766894
Australia,AUS,2012,68072.8732340801,3.199784847884728
Austria,AUT,2012,48250.4059142637,2.121353847802231
Belgium,BEL,2012,44874.1709182123,1.937671543043665
Bulgaria,BGR,2012,7431.95789508871,-0.09935253596503428
Bosnia and Herzegovina,BIH,2012,4693.78899115381,-0.24832118763804195
Bolivia,BOL,2012,2575.59857098084,-0.3635602331280388
Brazil,BRA,2012,12521.7213519966,0.17755339135760742
Canada,CAN,2012,52670.3447335415,2.361818314927979
Switzerland,CHE,2012,85836.2076767359,4.1661897973151385
Chile,CHL,2012,15241.9069981119,0.3255436732645191
China,CHN,2012,6405.0574241349,-0.15522052071226103
Ivory Coast,CIV,2012,1546.9460184731,-0.4195235389587587
Cameroon,CMR,2012,1449.09874362279,-0.42484686893426976
Colombia,COL,2012,8108.59838244229,-0.06254026301738046
Costa Rica,CRI,2012,10126.999102414,0.04726977585857128
Czech Republic,CZE,2012,20014.0354015165,0.5851688311004901
Germany,DEU,2012,44735.5882319701,1.9301320242488027
Denmark,DNK,2012,58443.7747103968,2.6759187628385166
Algeria,DZA,2012,6033.64884689543,-0.1754268107229482
Ecuador,ECU,2012,5634.08393191094,-0.19716493160933402
Egypt,EGY,2012,2996.0677072015,-0.34068482898372415
Spain,ESP,2012,28456.4438151477,1.0444736593907307
France,FRA,2012,40863.5814412333,1.7194775134712221
Ghana,GHA,2012,1543.77524235764,-0.41969604338023475
Greece,GRC,2012,21624.346052551,0.6727769425338512
Honduras,HND,2012,2126.03474686503,-0.38801851859876074
Croatia,HRV,2012,13508.6836989693,0.2312485632914005
Republic of Ireland,IRL,2012,49411.7387476787,2.184535555142787
Iran,IRN,2012,8114.08099831877,-0.06224198415898478
Iceland,ISL,2012,45995.5478789467,1.9986794719620449
Italy,ITA,2012,34854.3949441965,1.3925508549919763
Jamaica,JAM,2012,5340.83333232158,-0.2131190775936632
Japan,JPN,2012,49145.2804308193,2.170039029332213
South Korea,KOR,2012,25459.1689000965,0.8814084802679744
Morocco,MAR,2012,3164.17724609375,-0.33153891716427386
Mexico,MEX,2012,10744.1335229686,0.08084465226554081
Nigeria,NGA,2012,2633.19734671361,-0.3604266017634447
Netherlands,NLD,2012,50473.9442002689,2.242324289009674
Norway,NOR,2012,102175.919298374,5.05514328937447
New Zealand,NZL,2012,40053.6991536369,1.6754162898470295
Panama,PAN,2012,11064.8063606203,0.09829069081505566
Peru,PER,2012,6519.37852981527,-0.1490009405590796
Poland,POL,2012,13087.420943321,0.20832998269587893
North Korea,PRK,2012,,
Portugal,PRT,2012,20593.4274224109,0.6166903519309632
Paraguay,PRY,2012,5642.1699167298,-0.1967250178208957
Qatar,QAT,2012,108470.378825036,5.397590078303255
Romania,ROU,2012,8929.95366231474,-0.017854857229858714
Russia,RUS,2012,15401.8515625,0.3342453739028842
Saudi Arabia,SAU,2012,28733.4375513452,1.0595433591977488
Senegal,SEN,2012,1326.83798848379,-0.43149840157690816
Serbia,SRB,2012,6263.04086072815,-0.16294685780400708
Slovakia,SVK,2012,17516.9691054078,0.44931724110731547
Slovenia,SVN,2012,22442.1417859955,0.7172686930537313
Sweden,SWE,2012,57749.8251328664,2.6381647978638947
Togo,TGO,2012,762.392047587088,-0.46220678871725207
Trinidad and Tobago,TTO,2012,20332.1389531925,0.6024750889859954
Tunisia,TUN,2012,4297.26782454273,-0.269893714981032
Turkey,TUR,2012,11713.2849831139,0.13357083218720295
Ukraine,UKR,2012,3951.34228515625,-0.28871361360292025
Uruguay,URY,2012,16259.5940814256,0.38091040846058943
United States,USA,2012,51708.3940614082,2.309483890123976
South Africa,ZAF,2012,8076.97678479741,-0.06426061955131623
Angola,AGO,2013,5057.74787833163,-0.22852019413125962
Argentina,ARG,2013,12963.675773326,0.20159769123690013
Australia,AUS,2013,68190.7010035651,3.2061952062539993
Austria,AUT,2013,50305.3545774973,2.23315225847706
Belgium,BEL,2013,46964.5946777056,2.051399957835545
Bulgaria,BGR,2013,7795.98092108928,-0.07954805301903907
Bosnia and Herzegovina,BIH,2013,5034.56616016469,-0.22978138342233298
Bolivia,BOL,2013,2870.02377000756,-0.34754218367369805
Brazil,BRA,2013,12458.8912138813,0.17413515044996478
Canada,CAN,2013,52638.1187235237,2.3600650756540054
Switzerland,CHE,2013,87304.3305813557,4.246062258534452
Chile,CHL,2013,15683.5486369155,0.34957095637356506
China,CHN,2013,7147.03518622344,-0.11485360739626885
Ivory Coast,CIV,2013,1786.15862031324,-0.40650930206924174
Cameroon,CMR,2013,1575.92882118897,-0.41794674468719883
Colombia,COL,2013,8279.10255642981,-0.05326407232401601
Costa Rica,CRI,2013,10803.2401961972,0.08406032000725253
Czech Republic,CZE,2013,20260.4954999375,0.5985773642630032
Germany,DEU,2013,47220.0102098851,2.06529570670277
Denmark,DNK,2013,61377.5940590412,2.835531674953499
Algeria,DZA,2013,5979.60138960585,-0.178367234459122
Ecuador,ECU,2013,6109.29031510341,-0.17131157608080602
Egypt,EGY,2013,3025.52563552448,-0.33908218575121646
Spain,ESP,2013,29228.846559842,1.086495828023311
France,FRA,2013,42669.1795111893,1.817710135117825
Ghana,GHA,2013,2294.79584693743,-0.378837158932996
Greece,GRC,2013,21573.3449762805,0.6700022555687882
Honduras,HND,2013,2081.12843527945,-0.39046162306864873
Croatia,HRV,2013,14136.3967669505,0.2653989654964317
Republic of Ireland,IRL,2013,52619.2123745817,2.3590364855966492
Iran,IRN,2013,6222.74194840326,-0.16513929911918693
Iceland,ISL,2013,49804.9829978371,2.2059298035545907
Italy,ITA,2013,35701.6746002376,1.4386466629492685
Jamaica,JAM,2013,5124.21301411137,-0.22490419307079085
Japan,JPN,2013,40898.6478964744,1.7213852856867025
South Korea,KOR,2013,27179.5170146052,0.975003122533569
Morocco,MAR,2013,3379.7431640625,-0.3198111657825708
Mexico,MEX,2013,11216.800851866,0.10655987186888273
Nigeria,NGA,2013,2872.79083379398,-0.3473916430110078
Netherlands,NLD,2013,52602.2860520766,2.358115617845305
Norway,NOR,2013,103553.840134417,5.130108354079751
New Zealand,NZL,2013,43000.4646849189,1.835733532278912
Panama,PAN,2013,12273.3225037637,0.164039381522346
Peru,PER,2013,6746.80025696601,-0.13662818005986171
Poland,POL,2013,13621.9023794031,0.2374081665737922
North Korea,PRK,2013,,
Portugal,PRT,2013,21676.4859642714,0.6756135872478334
Paraguay,PRY,2013,6435.68342733182,-0.15355432897521296
Qatar,QAT,2013,103697.008372373,5.137897347424923
Romania,ROU,2013,9497.67411615237,0.013031678079867541
Russia,RUS,2013,15941.4482421875,0.3636018499423148
Saudi Arabia,SAU,2013,27865.465604962,1.0123217979723294
Senegal,SEN,2013,1379.83196553924,-0.42861529188363984
Serbia,SRB,2013,7040.41812068781,-0.12065405326188046
Slovakia,SVK,2013,18312.7805149823,0.4926129459485854
Slovenia,SVN,2013,23236.9655321695,0.7605106645826157
Sweden,SWE,2013,60844.2767113975,2.8065168227001784
Togo,TGO,2013,826.543259457126,-0.4587166754807253
Trinidad and Tobago,TTO,2013,21304.9776454565,0.6554018708487352
Tunisia,TUN,2013,4369.79345826358,-0.2659479956897204
Turkey,TUR,2013,12578.1878632,0.18062542246078778
Ukraine,UKR,2013,4129.89697265625,-0.27899943891904816
Uruguay,URY,2013,18335.2594772322,0.4938359021703743
United States,USA,2013,53297.3862901595,2.395932183907388
South Africa,ZAF,2013,7331.65467384919,-0.10480948042344157
Angola,AGO,2014,5005.9997412707,-0.23133552454914538
Argentina,ARG,2014,12233.1444119186,0.1618535133823793
Australia,AUS,2014,62544.0873773726,2.8989941357855105
Austria,AUT,2014,51314.9722616322,2.288079982217792
Belgium,BEL,2014,47995.7786961339,2.1075009867498924
Bulgaria,BGR,2014,8069.60005667684,-0.06466194659885538
Bosnia and Herzegovina,BIH,2014,5206.06558252,-0.22045104676039212
Bolivia,BOL,2014,3041.43503162408,-0.33821664335078844
Brazil,BRA,2014,12274.9939689363,0.16413031671364217
Canada,CAN,2014,50960.8431174661,2.2688137707548215
Switzerland,CHE,2014,88724.9910735609,4.3233525519509
Chile,CHL,2014,14529.6767206336,0.28679515633988284
China,CHN,2014,7781.06597484974,-0.08035949289328741
Ivory Coast,CIV,2014,1991.36539423404,-0.3953451345187231
Cameroon,CMR,2014,1649.4433905949,-0.4139472228655225
Colombia,COL,2014,8187.20824890084,-0.058263534215991744
Costa Rica,CRI,2014,10911.4978783227,0.08995002276309988
Czech Republic,CZE,2014,20038.4163180257,0.5864952621521714
Germany,DEU,2014,48971.0824722599,2.1605618802149715
Denmark,DNK,2014,62520.4509747011,2.8977082096210167
Algeria,DZA,2014,6094.69392314956,-0.1721056851752198
Ecuador,ECU,2014,6405.79979300441,-0.15518013252094967
Egypt,EGY,2014,3133.39102265541,-0.33321382560002555
Spain,ESP,2014,29707.765509467,1.112551163793053
France,FRA,2014,43148.0459288416,1.8437626129129796
Ghana,GHA,2014,1949.90832923846,-0.3976005845261484
Greece,GRC,2014,21474.7257123892,0.664636925931979
Honduras,HND,2014,2179.88171977271,-0.38508900211086156
Croatia,HRV,2014,14187.9694531493,0.2682047506016347
Republic of Ireland,IRL,2014,57278.2590911107,2.612509493213341
Iran,IRN,2014,5672.06372896319,-0.19509866055149033
Iceland,ISL,2014,54576.7448146565,2.465535017438514
Italy,ITA,2014,36028.3494022349,1.4564192352398786
Jamaica,JAM,2014,4975.11325459872,-0.2330158877538509
Japan,JPN,2014,38475.3952461838,1.5895494886114843
South Korea,KOR,2014,29252.9312377352,1.0878061423675331
Morocco,MAR,2014,3435.40698242188,-0.3167828047650851
Mexico,MEX,2014,11391.3773510244,0.11605761529006024
Nigeria,NGA,2014,3088.72131316169,-0.33564405785645857
Netherlands,NLD,2014,53457.2234864322,2.4046280432394114
Norway,NOR,2014,97666.6951838749,4.809821302311135
New Zealand,NZL,2014,44618.266973847,1.9237492223661055
Panama,PAN,2014,13213.1989637473,0.21517287032274512
Peru,PER,2014,6667.13410360861,-0.14096237559928676
Poland,POL,2014,14262.2841914116,0.27224780519277336
North Korea,PRK,2014,,
Portugal,PRT,2014,22120.6850127107,0.6997800048948029
Paraguay,PRY,2014,6652.25478942291,-0.14177187693022272
Qatar,QAT,2014,95840.6310094498,4.710475232920904
Romania,ROU,2014,10031.7710755404,0.04208894470368708
Russia,RUS,2014,14055.47265625,0.26099633144359197
Saudi Arabia,SAU,2014,27805.4850319422,1.0090585861680854
Senegal,SEN,2014,1398.89137601382,-0.42757837459340237
Serbia,SRB,2014,6886.67809068704,-0.12901819944163964
Slovakia,SVK,2014,18770.9289896545,0.5175382748572164
Slovenia,SVN,2014,24013.0682060959,0.8027341259361089
Sweden,SWE,2014,59583.7140001673,2.7379365655906276
Togo,TGO,2014,855.585284856656,-0.45713665922993674
Trinidad and Tobago,TTO,2014,21908.3017802988,0.6882254058615257
Tunisia,TUN,2014,4458.97895464547,-0.26109590525596166
Turkey,TUR,2014,12165.220135038,0.15815812851104208
Ukraine,UKR,2014,3054.908203125,-0.3374836424795248
Uruguay,URY,2014,18322.4276767157,0.4931377947531389
United States,USA,2014,55153.3940182967,2.4969073167262414
South Africa,ZAF,2014,6856.73137092522,-0.13064743511754584
Angola,AGO,2015,3213.90261080059,-0.32883363462173915
Argentina,ARG,2015,13679.6264980954,0.24054861715675196
Australia,AUS,2015,56739.0265346593,2.583172827108734
Austria,AUT,2015,43915.228020857,1.885500754658354
Belgium,BEL,2015,40893.804537772,1.7211217852815852
Bulgaria,BGR,2015,7268.65445473873,-0.10823697449895399
Bosnia and Herzegovina,BIH,2015,4662.25883724069,-0.25003656922342554
Bolivia,BOL,2015,2996.01289811344,-0.34068781084358535
Brazil,BRA,2015,8936.19661712113,-0.01751521252838431
Canada,CAN,2015,43594.1941045394,1.8680350718122694
Switzerland,CHE,2015,83806.4476003837,4.055761758577512
Chile,CHL,2015,13433.9202987032,0.22718109947785517
China,CHN,2015,8175.33285077393,-0.058909609059842216
Ivory Coast,CIV,2015,1814.71855088017,-0.4049555139364804
Cameroon,CMR,2015,1415.00009710569,-0.4267019880206881
Colombia,COL,2015,6248.51490534512,-0.16373713483350755
Costa Rica,CRI,2015,11714.7105980803,0.13364839202620504
Czech Republic,CZE,2015,17931.5987670768,0.47187495168305976
Germany,DEU,2015,41911.0109851054,1.7764623717277273
Denmark,DNK,2015,53094.0133607574,2.3848677857118337
Algeria,DZA,2015,4685.05902729002,-0.2487961367706809
Ecuador,ECU,2015,5976.1596805651,-0.1785544788451475
Egypt,EGY,2015,3306.98159414141,-0.323769721059851
Spain,ESP,2015,25982.4416197775,0.9098768597737549
France,FRA,2015,36702.4323733379,1.493092367849282
Ghana,GHA,2015,1722.77282833606,-0.40995777303554953
Greece,GRC,2015,17980.7298238137,0.47454790121033263
Honduras,HND,2015,2271.20265980349,-0.3801207339786995
Croatia,HRV,2015,12285.3032582105,0.16469118822185255
Republic of Ireland,IRL,2015,64311.8234684057,2.995166896208173
Iran,IRN,2015,4952.73355532178,-0.23423344362534673
Iceland,ISL,2015,52951.6815110898,2.377124295635441
Italy,ITA,2015,30639.8829751432,1.1632625285533127
Jamaica,JAM,2015,5062.8955502426,-0.22824013772468435
Japan,JPN,2015,34960.6393843385,1.398331028367316
South Korea,KOR,2015,28737.4391706499,1.0597610652097749
Morocco,MAR,2015,3146.24780273438,-0.33251435918271716
Mexico,MEX,2015,10021.2386124039,0.041515931537850104
Nigeria,NGA,2015,2585.73360671797,-0.3630088417926657
Netherlands,NLD,2015,45793.8135434697,1.987704220614704
Norway,NOR,2015,74809.9658049898,3.5663128568188744
New Zealand,NZL,2015,38665.3723018158,1.5998850912785212
Panama,PAN,2015,14082.6548502728,0.2624751645379535
Peru,PER,2015,6231.71150338894,-0.16465131515647244
Poland,POL,2015,12637.5220324406,0.18385346700442717
North Korea,PRK,2015,,
Portugal,PRT,2015,19215.7813014347,0.5417402329556684
Paraguay,PRY,2015,5879.33792308671,-0.18382201608269313
Qatar,QAT,2015,68985.2946961507,3.249424661837345
Romania,ROU,2015,8977.01748158196,-0.015294374679368651
Russia,RUS,2015,9277.7138671875,0.0010648554113070106
Saudi Arabia,SAU,2015,23256.1549553531,0.7615546551465053
Senegal,SEN,2015,1218.00613555438,-0.437419341795998
Serbia,SRB,2015,5820.3215576888,-0.18703277067395824
Slovakia,SVK,2015,16442.0760860018,0.3908382467824838
Slovenia,SVN,2015,20697.2748530619,0.6223401172546269
Sweden,SWE,2015,51197.9529341175,2.281713606712433
Togo,TGO,2015,751.052405084336,-0.4628237160556866
Trinidad and Tobago,TTO,2015,19887.2337359338,0.5782702525925679
Tunisia,TUN,2015,4014.94773686432,-0.2852531921634731
Turkey,TUR,2015,11049.9951100942,0.09748489245203523
Ukraine,UKR,2015,2094.47387695313,-0.3897355712720441
Uruguay,URY,2015,17125.9016800298,0.4280414217128009
United States,USA,2015,56849.4697923159,2.5891814349619002
South Africa,ZAF,2015,6112.27382485974,-0.171149259787967
Angola,AGO,2016,1807.95294072643,-0.40532359342964075
Argentina,ARG,2016,12699.9623137756,0.18725049795718957
Australia,AUS,2016,49888.0410842736,2.2104485354447987
Austria,AUT,2016,45061.4993920192,1.9478630509973465
Belgium,BEL,2016,41854.5498296444,1.7733906320009198
Bulgaria,BGR,2016,7822.49923292968,-0.07810533808869571
Bosnia and Herzegovina,BIH,2016,4928.5665251728,-0.23554823830111013
Bolivia,BOL,2016,3035.87347732132,-0.33851921681311126
Brazil,BRA,2016,8836.28652735657,-0.022950768873855675
Canada,CAN,2016,42314.0615817218,1.7983901293060354
Switzerland,CHE,2016,82153.0745447889,3.9658108594746517
Chile,CHL,2016,13649.8520452803,0.23892875357427062
China,CHN,2016,8254.86859320357,-0.0545825084589522
Ivory Coast,CIV,2016,1862.59597081287,-0.4023507678659559
Cameroon,CMR,2016,1441.7201725688,-0.42524829624564076
Colombia,COL,2016,5959.84250367574,-0.1794422063468457
Costa Rica,CRI,2016,12091.0301606335,0.15412186163254124
Czech Republic,CZE,2016,18753.9686718096,0.5166155576071338
Germany,DEU,2016,42961.0356905775,1.8335884183980915
Denmark,DNK,2016,54500.9260410217,2.461410136587064
Algeria,DZA,2016,4424.98529027556,-0.2629453128433946
Ecuador,ECU,2016,5917.63771271481,-0.18173833599558867
Egypt,EGY,2016,3270.6287768197,-0.32574747713368124
Spain,ESP,2016,26755.6061149398,0.951940471043408
France,FRA,2016,37024.2157133669,1.5105988227016731
Ghana,GHA,2016,1912.47991339951,-0.3996368579765453
Greece,GRC,2016,17919.2426377048,0.47120272290644954
Honduras,HND,2016,2307.34468351082,-0.3781544460215623
Croatia,HRV,2016,12821.1738140304,0.19384494643488262
Republic of Ireland,IRL,2016,64192.9418053178,2.988699201306883
Iran,IRN,2016,5477.03712389913,-0.20570898132279364
Iceland,ISL,2016,61987.9263620283,2.8687364857004956
Italy,ITA,2016,31391.5692898108,1.2041576306108108
Jamaica,JAM,2016,5009.79448724295,-0.2311290733729176
Japan,JPN,2016,39375.4731620781,1.638517758369694
South Korea,KOR,2016,29280.4403170048,1.0893027594833251
Morocco,MAR,2016,3140.85546875,-0.33280772630184163
Mexico,MEX,2016,9097.92397674769,-0.008716519844531848
Nigeria,NGA,2016,2070.4127339595,-0.39104460521232504
Netherlands,NLD,2016,46808.5291492503,2.042909294124767
Norway,NOR,2016,70867.3609970749,3.3518174977230264
New Zealand,NZL,2016,40113.7195382428,1.6786816675798595
Panama,PAN,2016,14832.3611608191,0.303262545503508
Peru,PER,2016,6217.03599995447,-0.1654497282697446
Poland,POL,2016,12464.0121044827,0.17441374983335536
North Korea,PRK,2016,,
Portugal,PRT,2016,19980.2808866516,0.5833324343171964
Paraguay,PRY,2016,5775.1596339946,-0.18948978158735225
Qatar,QAT,2016,61253.6375482797,2.8287878856103013
Romania,ROU,2016,9404.54005870715,0.007964768240042504
Russia,RUS,2016,8663.158203125,-0.03236972509314571
Saudi Arabia,SAU,2016,22267.7217050387,0.7077794594832632
Senegal,SEN,2016,1266.43957151587,-0.43478434596330645
Serbia,SRB,2016,5982.37030126471,-0.17821659326389505
Slovakia,SVK,2016,16636.0769133073,0.40139276064962226
Slovenia,SVN,2016,21447.8377796036,0.663174101966814
Sweden,SWE,2016,51820.3972482676,2.3155773651121505
Togo,TGO,2016,772.581787093976,-0.461652421251805
Trinidad and Tobago,TTO,2016,17449.1623528186,0.44562825008378054
Tunisia,TUN,2016,3847.80354448809,-0.2943465848090032
Turkey,TUR,2016,10970.0458948862,0.09313529708020274
Ukraine,UKR,2016,2158.46118164063,-0.3862543753203303
Uruguay,URY,2016,17009.7584207276,0.42172270824180436
United States,USA,2016,57976.628204291,2.6505039007208686
South Africa,ZAF,2016,5651.20585165749,-0.19623342249204342
Angola,AGO,2017,2437.25971190821,-0.3710864866328598
Argentina,ARG,2017,14532.5009308511,0.2869488060243626
Australia,AUS,2017,53901.7145392154,2.428810347230474
Austria,AUT,2017,47163.7425775142,2.062234495498786
Belgium,BEL,2017,44035.3239358548,1.8920345103017508
Bulgaria,BGR,2017,8696.68930427924,-0.03054548301630372
Bosnia and Herzegovina,BIH,2017,5345.01985489192,-0.21289131201586925
Bolivia,BOL,2017,3306.30301224425,-0.323806638954187
Brazil,BRA,2017,10080.5092819305,0.04474052141265491
Canada,CAN,2017,45129.628116623,1.9515695587404753
Switzerland,CHE,2017,82254.3770471336,3.9713221693006107
Chile,CHL,2017,14879.9086227187,0.3058493403792654
China,CHN,2017,8979.67652709856,-0.015149710694332554
Ivory Coast,CIV,2017,1964.29930338343,-0.3968176510805321
Cameroon,CMR,2017,1496.08951771242,-0.42229036036858425
Colombia,COL,2017,6479.53231292429,-0.15116875321519055
Costa Rica,CRI,2017,12317.0902771322,0.1664205444141112
Czech Republic,CZE,2017,20913.197632212,0.6340872834828516
Germany,DEU,2017,45526.5999576533,1.9731666047902838
Denmark,DNK,2017,57521.5514992225,2.6257456898360583
Algeria,DZA,2017,4554.66753957828,-0.2558900176799782
Ecuador,ECU,2017,6233.32244797718,-0.16456367255601595
Egypt,EGY,2017,2395.10333299491,-0.37337998244939113
Spain,ESP,2017,28381.3425596906,1.0403878147416599
France,FRA,2017,38687.1626407164,1.6010705833060057
Ghana,GHA,2017,2012.28662641265,-0.39420692578933947
Greece,GRC,2017,18631.9930129293,0.5099795354778147
Honduras,HND,2017,2413.0076562942,-0.37240590707472015
Croatia,HRV,2017,13902.6310485422,0.25268106346028896
Republic of Ireland,IRL,2017,72198.1076995377,3.4242160782851325
Iran,IRN,2017,5753.11544659399,-0.19068908411013558
Iceland,ISL,2017,72010.1490316258,3.413990284949721
Italy,ITA,2017,32844.115660604,1.2831826586281212
Jamaica,JAM,2017,5259.31332766957,-0.21755413094626527
Japan,JPN,2017,38834.0529341227,1.6090620731374559
South Korea,KOR,2017,31600.7358741365,1.215537229581959
Morocco,MAR,2017,3296.52661132813,-0.3243385189490976
Mexico,MEX,2017,9649.27816772402,0.02127961746678376
Nigeria,NGA,2017,1876.34027111773,-0.40160301637346707
Netherlands,NLD,2017,49513.6817346384,2.190081710200308
Norway,NOR,2017,76131.8384032764,3.6382286463697926
New Zealand,NZL,2017,42950.3841711138,1.8330089280348436
Panama,PAN,2017,15694.6297454295,0.3501738183051284
Peru,PER,2017,6736.16693725487,-0.13720668027506033
Poland,POL,2017,13913.3415190124,0.2532637610223117
North Korea,PRK,2017,,
Portugal,PRT,2017,21442.3842768879,0.6628774069947525
Paraguay,PRY,2017,6152.26711537703,-0.16897344566789357
Qatar,QAT,2017,63279.8556949332,2.9390232275092565
Romania,ROU,2017,10727.9822007426,0.07996594800033428
Russia,RUS,2017,10658.9130859375,0.07620827881857645
Saudi Arabia,SAU,2017,23929.2907135982,0.7981762551342042
Senegal,SEN,2017,1356.80518449031,-0.42986805190158434
Serbia,SRB,2017,6548.03653824187,-0.14744181655149577
Slovakia,SVK,2017,17645.5298716761,0.4563115225709299
Slovenia,SVN,2017,23303.077705959,0.7641074629300224
Sweden,SWE,2017,53300.8587281785,2.3961211000874547
Togo,TGO,2017,792.765487219069,-0.4605543375692803
Trinidad and Tobago,TTO,2017,17578.6417765865,0.4526725106297183
Tunisia,TUN,2017,3619.03247319953,-0.306792755672558
Turkey,TUR,2017,10695.550196231,0.07820150170332069
Ukraine,UKR,2017,2604.28759765625,-0.36199942158879994
Uruguay,URY,2017,19184.6502617082,0.5400465649695295
United States,USA,2017,60047.7190728307,2.7631805196596297
South Africa,ZAF,2017,6618.33508255701,-0.14361726089820784
Angola,AGO,2018,2538.59139143371,-0.36557358943759094
Argentina,ARG,2018,11752.7998922979,0.13572062022024314
Australia,AUS,2018,57196.4220783778,2.60805719320137
Austria,AUT,2018,51194.0749841299,2.2815026288651286
